ticker,name,kind,basket,peer_group,topics,period,start_date,end_date,sessions,total_return,sector_benchmark,sector_return,sector_excess_return,spy_return,spy_excess_return,peer_ex_self_return,peer_ex_self_excess_return,peer_count,coverage_status,note
CMG,Chipotle Mexican Grill,stock,household_and_credit,restaurants,immigration|affordability_inflation|ai_jobs_regulation,5_sessions,2026-08-28,2026-09-04,5,-0.028135675234539193,XLY,-0.019622860168317935,-0.008512815066221258,0.0010918657075786875,-0.02922754094211788,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
CMG,Chipotle Mexican Grill,stock,household_and_credit,restaurants,immigration|affordability_inflation|ai_jobs_regulation,20_sessions,2026-08-07,2026-09-04,20,0.1271728591800878,XLY,-0.04129815554009508,0.1684710147201829,-0.003970213492805907,0.1311430726728937,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
SPY,SPY,benchmark,,,,common_window,2026-07-08,2026-09-04,42,0.03325728094365221,SPY,0.03325728094365221,0.0,0.03325728094365221,0.0,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
SPY,SPY,benchmark,,,,5_sessions,2026-08-28,2026-09-04,5,0.0010918657075786875,SPY,0.0010918657075786875,0.0,0.0010918657075786875,0.0,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
SPY,SPY,benchmark,,,,20_sessions,2026-08-07,2026-09-04,20,-0.003970213492805907,SPY,-0.003970213492805907,0.0,-0.003970213492805907,0.0,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLK,XLK,benchmark,,,,common_window,2026-07-08,2026-09-04,42,0.03241458148101106,SPY,0.03325728094365221,-0.0008426994626411499,0.03325728094365221,-0.0008426994626411499,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLK,XLK,benchmark,,,,5_sessions,2026-08-28,2026-09-04,5,0.008562638359554953,SPY,0.0010918657075786875,0.007470772651976265,0.0010918657075786875,0.007470772651976265,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLK,XLK,benchmark,,,,20_sessions,2026-08-07,2026-09-04,20,-0.0036708114961179206,SPY,-0.003970213492805907,0.00029940199668798684,-0.003970213492805907,0.00029940199668798684,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLY,XLY,benchmark,,,,common_window,2026-07-08,2026-09-04,42,-0.003382475102566729,SPY,0.03325728094365221,-0.03663975604621894,0.03325728094365221,-0.03663975604621894,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLY,XLY,benchmark,,,,5_sessions,2026-08-28,2026-09-04,5,-0.019622860168317935,SPY,0.0010918657075786875,-0.020714725875896622,0.0010918657075786875,-0.020714725875896622,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLY,XLY,benchmark,,,,20_sessions,2026-08-07,2026-09-04,20,-0.04129815554009508,SPY,-0.003970213492805907,-0.037327942047289175,-0.003970213492805907,-0.037327942047289175,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLC,XLC,benchmark,,,,common_window,2026-07-08,2026-09-04,42,0.02347889380887791,SPY,0.03325728094365221,-0.009778387134774302,0.03325728094365221,-0.009778387134774302,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLC,XLC,benchmark,,,,5_sessions,2026-08-28,2026-09-04,5,-0.008496319166499289,SPY,0.0010918657075786875,-0.009588184874077976,0.0010918657075786875,-0.009588184874077976,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLC,XLC,benchmark,,,,20_sessions,2026-08-07,2026-09-04,20,0.007011224982443887,SPY,-0.003970213492805907,0.010981438475249794,-0.003970213492805907,0.010981438475249794,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLI,XLI,benchmark,,,,common_window,2026-07-08,2026-09-04,42,-0.028544473721044628,SPY,0.03325728094365221,-0.06180175466469684,0.03325728094365221,-0.06180175466469684,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLI,XLI,benchmark,,,,5_sessions,2026-08-28,2026-09-04,5,-0.010556594352663096,SPY,0.0010918657075786875,-0.011648460060241783,0.0010918657075786875,-0.011648460060241783,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLI,XLI,benchmark,,,,20_sessions,2026-08-07,2026-09-04,20,-0.05351543792676905,SPY,-0.003970213492805907,-0.04954522443396314,-0.003970213492805907,-0.04954522443396314,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLU,XLU,benchmark,,,,common_window,2026-07-08,2026-09-04,42,-0.05026452267676029,SPY,0.03325728094365221,-0.0835218036204125,0.03325728094365221,-0.0835218036204125,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLU,XLU,benchmark,,,,5_sessions,2026-08-28,2026-09-04,5,0.00819102018647122,SPY,0.0010918657075786875,0.007099154478892533,0.0010918657075786875,0.007099154478892533,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLU,XLU,benchmark,,,,20_sessions,2026-08-07,2026-09-04,20,-0.012153147715642798,SPY,-0.003970213492805907,-0.00818293422283689,-0.003970213492805907,-0.00818293422283689,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLRE,XLRE,benchmark,,,,common_window,2026-07-08,2026-09-04,42,-0.004983039934306044,SPY,0.03325728094365221,-0.038240320877958256,0.03325728094365221,-0.038240320877958256,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLRE,XLRE,benchmark,,,,5_sessions,2026-08-28,2026-09-04,5,-0.012365090888508012,SPY,0.0010918657075786875,-0.0134569565960867,0.0010918657075786875,-0.0134569565960867,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLRE,XLRE,benchmark,,,,20_sessions,2026-08-07,2026-09-04,20,-0.02334369159062788,SPY,-0.003970213492805907,-0.019373478097821972,-0.003970213492805907,-0.019373478097821972,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLE,XLE,benchmark,,,,common_window,2026-07-08,2026-09-04,42,0.15215826109078656,SPY,0.03325728094365221,0.11890098014713435,0.03325728094365221,0.11890098014713435,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLE,XLE,benchmark,,,,5_sessions,2026-08-28,2026-09-04,5,0.022016548288114945,SPY,0.0010918657075786875,0.020924682580536258,0.0010918657075786875,0.020924682580536258,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLE,XLE,benchmark,,,,20_sessions,2026-08-07,2026-09-04,20,0.11408691406250004,SPY,-0.003970213492805907,0.11805712755530595,-0.003970213492805907,0.11805712755530595,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLF,XLF,benchmark,,,,common_window,2026-07-08,2026-09-04,42,0.056940097942714374,SPY,0.03325728094365221,0.023682816999062162,0.03325728094365221,0.023682816999062162,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLF,XLF,benchmark,,,,5_sessions,2026-08-28,2026-09-04,5,0.0,SPY,0.0010918657075786875,-0.0010918657075786875,0.0010918657075786875,-0.0010918657075786875,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLF,XLF,benchmark,,,,20_sessions,2026-08-07,2026-09-04,20,0.008680555785511856,SPY,-0.003970213492805907,0.012650769278317764,-0.003970213492805907,0.012650769278317764,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLV,XLV,benchmark,,,,common_window,2026-07-08,2026-09-04,42,0.05637704081599071,SPY,0.03325728094365221,0.023119759872338497,0.03325728094365221,0.023119759872338497,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLV,XLV,benchmark,,,,5_sessions,2026-08-28,2026-09-04,5,0.0016942818411320726,SPY,0.0010918657075786875,0.0006024161335533851,0.0010918657075786875,0.0006024161335533851,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLV,XLV,benchmark,,,,20_sessions,2026-08-07,2026-09-04,20,0.03482619825890643,SPY,-0.003970213492805907,0.038796411751712334,-0.003970213492805907,0.038796411751712334,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLP,XLP,benchmark,,,,common_window,2026-07-08,2026-09-04,42,0.0022514805401165905,SPY,0.03325728094365221,-0.03100580040353562,0.03325728094365221,-0.03100580040353562,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLP,XLP,benchmark,,,,5_sessions,2026-08-28,2026-09-04,5,-0.010181335848548523,SPY,0.0010918657075786875,-0.01127320155612721,0.0010918657075786875,-0.01127320155612721,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
XLP,XLP,benchmark,,,,20_sessions,2026-08-07,2026-09-04,20,-0.006343995513428569,SPY,-0.003970213492805907,-0.002373782020622661,-0.003970213492805907,-0.002373782020622661,,,0,complete,"Decimal returns. Excess is arithmetic percentage-point difference; peer cohort is descriptive, not business-model-neutral or causal."
